timestamp,label_id,gsv_panorama_id,sv_image_x,sv_image_y,validation_result,label_type
2019-04-16 20:29:35.616-07,2955,qKcwWu5u88_c2kbSmaX1XA,9758,-783,agree,SurfaceProblem
2019-04-16 20:29:37.589-07,2955,qKcwWu5u88_c2kbSmaX1XA,9758,-783,agree,SurfaceProblem
2019-04-16 20:30:37.718-07,3776,eNqiGn83ODwdnOTIdfqiUw,8916,-453,agree,CurbRamp
2019-04-16 20:30:41.509-07,2694,1fOXe63wjVm1dGOm501Lgg,6236,-902,agree,CurbRamp
2019-04-16 20:35:26.458-07,499,vab8Pdz_crutOLFqS9r9Ew,3713,-924,agree,CurbRamp
2019-04-16 20:46:45.27-07,36,gyFuxqdBmrjXpxMkvJLUnA,4834,-1333,agree,CurbRamp
2019-04-16 20:50:24.94-07,4054,672kryCOVs3sjKG72TYR3g,11973,-236,agree,CurbRamp
2019-04-16 20:33:23.915-07,4009,zjbVgxW3gmPO2G-XBD4AmA,1085,-292,agree,NoCurbRamp
2019-04-16 21:08:46.942-07,253,V67Nf7PIpKcBCiF0WyaVPQ,562,-517,agree,NoCurbRamp
2019-04-16 20:38:54.938-07,5012,Q18ECcAk8HQ1MMOrIsrF1Q,11172,-836,agree,SurfaceProblem
2019-04-16 20:58:37.406-07,2075,e2igEVzzOCT_3c4Y0HdtJw,6364,-455,agree,CurbRamp
2019-04-16 20:32:37.094-07,3963,Rku28omTwVlagt7IjmPtBw,10367,-11,agree,Obstacle
2019-04-16 20:43:25.007-07,2045,AqghSwW5QZ9R_VXQfVoGFw,9310,-761,agree,NoCurbRamp
2019-04-16 20:57:31.163-07,3152,cCrayTbMqZM40aLipINa4g,12252,-251,agree,SurfaceProblem
2019-04-16 20:31:53.017-07,3767,0e2V_fwi3tHvsCLRPyGUtA,10088,-1032,agree,CurbRamp
2019-04-16 20:38:21.728-07,2986,7H-FaY5T73EIuD1JVDsa3g,4790,-533,agree,SurfaceProblem
2019-04-16 20:56:34.426-07,3788,QhBloqxUTaPKfGZ6x4DS6g,4771,-595,agree,NoCurbRamp
2019-04-16 20:38:26.963-07,4446,qQ48eS_nzkq7g07Whpf70Q,11472,-611,agree,SurfaceProblem
2019-04-16 20:40:00.243-07,1059,aRutmcv8nbLAJDyi35hv0g,11127,-161,agree,SurfaceProblem
2019-04-16 20:43:31.62-07,4790,ay5jyffcd7FDYXHblZO0Og,8820,-593,agree,NoCurbRamp
2019-04-16 20:46:59.87-07,1406,9AzQqt9lgxYwi6AT79IY0w,6693,-443,agree,CurbRamp
2019-04-16 20:35:54.152-07,698,Qw2oaODrL9gZo1F6ycUK2Q,10039,-664,agree,NoCurbRamp
2019-04-16 21:14:08.37-07,3930,3Pl_Jvw3TdJPq0Px2y146A,8654,-855,agree,SurfaceProblem
2019-04-16 21:14:33.202-07,377,cf_sTwiOnWEbXxFsphfd6g,12941,-779,agree,CurbRamp
2019-04-16 21:15:02.45-07,3247,b8WOWnltCnInKaE5nrH2GQ,12466,-391,disagree,CurbRamp
2019-04-16 21:16:04.455-07,3188,APlBRmSPN4e9PQ_kVz09Mg,10247,-336,agree,CurbRamp
2019-04-16 21:20:38.714-07,3118,zR5CzH1NEHM_9DbZJMyHjQ,773,-564,agree,NoCurbRamp
2019-04-16 21:16:47.246-07,2225,WDdDIEsU9K4uzChruF42xw,13029,-579,disagree,SurfaceProblem
2019-04-16 21:22:19.537-07,2525,aVGpSW9jgx0q5D-t1qlpVw,10123,-690,disagree,SurfaceProblem
2019-04-16 21:20:07.973-07,2225,WDdDIEsU9K4uzChruF42xw,13029,-579,disagree,SurfaceProblem
2019-04-16 21:27:33.292-07,473,6WbY_F4cHQF3KGel39vcQw,9173,-366,agree,NoCurbRamp
2019-04-16 21:26:22.219-07,3460,JTPGEvXhCsZJIiiSV8zUNg,5305,-1397,agree,Obstacle
2019-04-16 21:27:29.466-07,4598,jFhEva9USU2v-X6ybo1bdQ,6516,-1098,agree,NoCurbRamp
2019-04-16 21:16:49.418-07,1768,yt6KitTEDAm1JeRSKX0LzA,13270,-638,agree,SurfaceProblem
2019-04-16 21:20:21.62-07,1452,-3U8A-IJ0SPGQd379GCfMA,9102,-421,agree,NoCurbRamp
2019-04-16 21:51:12.752-07,4613,-X3Z4x38cM0VFuygmgwD6A,9149,-431,agree,NoCurbRamp
2019-04-16 21:52:18.055-07,4796,PHX6r5P30IfYeUDCiu3EUw,6357,-949,agree,NoCurbRamp
2019-04-16 21:52:52.846-07,538,7cwGTyrtV6yKUtHO6TmUew,5460,-483,agree,NoCurbRamp
2019-04-16 21:53:27.183-07,4844,ZAThj5Joc7EFCWu1it04Aw,12321,-495,agree,NoCurbRamp
2019-04-16 21:53:43.964-07,547,QOj07LM2sJRztq0zpQgdiA,4145,-501,agree,SurfaceProblem
2019-04-16 21:53:53.331-07,50,A-eM226LYCgGNB1WLubj8Q,1000,-813,agree,SurfaceProblem
2019-04-16 21:53:59.037-07,2158,-BPVTwhyTejjLbIJiUVYIQ,5634,-918,agree,NoCurbRamp
2019-04-16 21:54:00.22-07,1454,MFJhr0rKEw5plNZvipa9UA,1980,-1107,agree,NoCurbRamp
2019-04-16 21:54:09.374-07,5122,FX62KwGq1-3-SaZ6h_FzHw,1615,-750,agree,CurbRamp
2019-04-16 21:54:22.466-07,4962,6AiRw6jSzxuTpz0goKxiWA,8511,-68,agree,Obstacle
2019-04-16 22:12:54.211-07,3817,_NrfFLKvv2skzMzGtSA8eg,5692,-762,agree,NoCurbRamp
2019-04-16 22:08:56.003-07,3195,npUCpXOymd2DiWN3y1CfSA,9002,-849,agree,SurfaceProblem
2019-04-16 21:56:41.534-07,2586,S8x1X2vPjoV1ja9okHZC6w,5795,-452,agree,CurbRamp
2019-04-16 22:12:52.763-07,4384,aRBv6J1fZut0D40jKVm0IQ,2476,-919,agree,NoCurbRamp
2019-04-16 22:13:33.197-07,143,IPINWuRD6RThQtPSHnVRZw,1334,-757,agree,NoCurbRamp
2019-04-16 22:20:46-07,4962,6AiRw6jSzxuTpz0goKxiWA,8511,-68,agree,Obstacle
2019-04-16 22:30:45.07-07,4404,aP5ZY6IHE3lziMBQQutnVg,9585,-348,agree,NoCurbRamp
2019-04-16 21:54:36.342-07,1430,fG8IfgmxxrrbToWxg1L50Q,13050,-113,agree,CurbRamp
2019-04-16 21:59:48.716-07,104,sPYP6S60xuD2gJ2LDe8w3g,6747,-818,agree,NoCurbRamp
2019-04-16 21:54:49.365-07,2991,MukIeCxB5Vp84Z7spLn71g,5770,-324,agree,NoCurbRamp
2019-04-16 22:30:27.279-07,3807,BOvhSZypNJuzZXytc5YiUQ,2071,-437,agree,NoCurbRamp
2019-04-16 21:54:57.803-07,4381,viU6lI_l3nH_3M7iARE5Qg,2832,-406,agree,NoCurbRamp
2019-04-16 22:30:47.299-07,1957,5staAYT3Df3tLH4QPXFQ8A,10471,-1136,agree,NoCurbRamp
2019-04-16 22:01:34.156-07,1014,Hkkd46THdavEkpF-efxsTg,4212,-783,agree,SurfaceProblem
2019-04-16 22:30:57.707-07,3153,Ucp63fthTfykDXMbRYq7Sw,1510,-861,disagree,Obstacle
2019-04-16 21:55:50.653-07,333,Ii4_QF95UYk2cAHEXdn1EA,11268,-325,agree,CurbRamp
2019-04-16 21:56:02.43-07,4179,7UIE4y4L9-wC2z1B8FEi4w,11686,-262,agree,CurbRamp
2019-04-16 22:30:22.951-07,4679,OOW5hLZ7pezdcQlgUrclGg,3952,-692,agree,NoCurbRamp
2019-04-16 21:56:04.582-07,4179,7UIE4y4L9-wC2z1B8FEi4w,11686,-262,agree,CurbRamp
2019-04-16 22:17:56.112-07,3095,11Xl7aUgKrKsTuDzXOeCMA,9456,-584,agree,CurbRamp
2019-04-16 22:31:30.755-07,5012,Q18ECcAk8HQ1MMOrIsrF1Q,11172,-836,agree,SurfaceProblem
2019-04-16 22:19:45.01-07,4149,AioWT8XubCgl8D028961kA,6190,-94,agree,SurfaceProblem
2019-04-16 21:55:55.845-07,4179,7UIE4y4L9-wC2z1B8FEi4w,11686,-262,agree,CurbRamp
2019-04-16 21:59:17.397-07,4531,r1NHUHHWj8PWR8p8hWezNQ,10807,-730,agree,NoCurbRamp
2019-04-16 22:09:40.121-07,1768,yt6KitTEDAm1JeRSKX0LzA,13270,-638,agree,SurfaceProblem
2019-04-16 22:19:47.06-07,2307,nNa7rni0Jsc072VR35NrMA,5141,-590,agree,SurfaceProblem
2019-04-16 21:56:00.43-07,4179,7UIE4y4L9-wC2z1B8FEi4w,11686,-262,agree,CurbRamp
2019-04-16 22:23:05.545-07,1935,g3d6_NgjvauPPtOIFBTABQ,11722,-922,disagree,Obstacle
2019-04-16 23:05:01.503-07,1062,YYphuyoJuOKXQ5SKeDNLZw,11378,-668,agree,SurfaceProblem
2019-04-16 23:05:08.418-07,4072,_tRAfCvl_Ffq_ojGtma-Rg,9434,-306,agree,SurfaceProblem
2019-04-16 23:05:11.413-07,2225,WDdDIEsU9K4uzChruF42xw,13029,-579,agree,SurfaceProblem
2019-04-16 23:06:12.417-07,3271,AwqY8tQjTffEAx4cmw_shQ,3895,-759,agree,CurbRamp
2019-04-16 23:06:21.162-07,2846,7qrKjfhaDq5SpdOyudgsxg,6079,-278,agree,CurbRamp
2019-04-16 23:06:47.381-07,554,V-L9_vKYo_c8ftXiiIei2w,10958,-759,disagree,CurbRamp
2019-04-16 23:07:12.035-07,404,b8uMSrUFLW_ZOlvDrmXCdw,6168,-495,agree,CurbRamp
2019-04-16 23:07:29.98-07,1917,8o8dWxup0lCeitIOBzJklw,6325,-304,agree,CurbRamp
2019-04-16 23:07:53.066-07,4194,f-_4OarxICdV1OJL5e2fIg,6270,-675,agree,SurfaceProblem
2019-04-16 23:08:35.828-07,839,_HyIkEBqKhagZeQJ1NO17w,4506,-482,disagree,SurfaceProblem
2019-04-16 23:11:43.164-07,4822,rwvB82d3FfX-3EwQAxnKFA,6601,-660,disagree,SurfaceProblem
2019-04-16 23:12:41.462-07,3466,JTPGEvXhCsZJIiiSV8zUNg,5229,-695,disagree,Obstacle
2019-04-16 23:17:36.241-07,2484,C53067ydrIIbtOGk9Vb7Zw,7065,-432,agree,Obstacle
2019-04-16 23:08:56.161-07,1059,aRutmcv8nbLAJDyi35hv0g,11127,-161,agree,SurfaceProblem
2019-04-16 23:11:01.692-07,3860,UdLeRYzLTRZmwBM1Uvyh_A,5648,-439,agree,CurbRamp
2019-04-16 23:37:29.541-07,3205,SaKr-bpdbnxS-MOqoU_d5w,750,-127,disagree,Obstacle
2019-04-16 23:10:49.695-07,4818,RgBzCZxfTmPn3XJb42EG0g,5720,-361,disagree,CurbRamp
2019-04-16 23:11:16.627-07,3871,dpZS69MIbZKjGYEhRzjxLw,1717,-682,agree,CurbRamp
2019-04-16 23:15:40.526-07,3205,SaKr-bpdbnxS-MOqoU_d5w,750,-127,agree,Obstacle
2019-04-16 23:16:44.481-07,5529,1875F71eEEvH26607_eBQg,12690,-330,disagree,NoCurbRamp
2019-04-16 23:13:19.757-07,5443,VZm9T73JD32gp2JC3WaLQQ,4074,-219,agree,Obstacle
2019-04-16 23:15:30.642-07,235,mADzhX_EbNX-almFPPDqZQ,11878,-792,agree,CurbRamp
2019-04-16 23:17:48.059-07,2862,X9a3Ud1OOM8XiG_oTBUc1w,10857,-229,agree,Obstacle
2019-04-16 23:12:39.729-07,3153,Ucp63fthTfykDXMbRYq7Sw,1510,-861,agree,Obstacle
2019-04-16 23:13:18.711-07,5307,D36lEwAyU5GtR8dHXkbkpA,6500,-329,agree,Obstacle
2019-04-16 23:36:34.673-07,4947,85ar09ym-c1-uUxeHQE7Gw,4590,-639,disagree,CurbRamp
2019-04-16 23:37:36.015-07,2345,OOMnOikAYr4y04vsR-htYg,6078,-548,agree,Obstacle
2019-04-17 00:30:10.959-07,3205,SaKr-bpdbnxS-MOqoU_d5w,750,-127,agree,Obstacle
2019-04-17 05:28:07.713-07,5138,Mpk28djczvYpBGIAWnir0Q,10540,-65,disagree,SurfaceProblem
2019-04-17 05:28:15.904-07,4038,2AFYKQFH1ZPfLsdM1szQKA,1234,-464,agree,SurfaceProblem
2019-04-17 05:29:55.715-07,3973,KWLx7hTbtK4xGM97xPSvxQ,8959,-688,disagree,Obstacle
2019-04-17 08:47:52.157-07,5096,0xYug3eW9ZrjNPTi4THDEg,10319,-124,agree,CurbRamp
2019-04-17 08:48:05.318-07,2396,u1Gc9UhKKNlMwDWNxVh-SQ,12565,-1793,agree,CurbRamp
2019-04-17 11:11:00.419-07,556,V-L9_vKYo_c8ftXiiIei2w,2872,-443,agree,NoCurbRamp
2019-04-17 11:11:08.251-07,1957,5staAYT3Df3tLH4QPXFQ8A,10471,-1136,agree,NoCurbRamp
2019-04-17 11:12:11.522-07,1316,JUIXlBsOzNBvRpBi8FUu2Q,8451,-575,agree,SurfaceProblem
2019-04-17 11:12:54.434-07,5222,Ak65gAzYa3OJgNEzqWnSEA,5645,-812,agree,CurbRamp
2019-04-17 11:13:00.058-07,4855,fiXrkAzVbH_R3ZG6Wgileg,6640,-636,agree,CurbRamp
2019-04-17 11:13:00.97-07,2194,qlNIN-10LtpqGzOjjntM9w,2280,-319,agree,CurbRamp
2019-04-17 11:14:08.378-07,5307,D36lEwAyU5GtR8dHXkbkpA,6500,-329,agree,Obstacle
2019-04-17 11:14:06.122-07,5395,pMNjIJkce5f15yEpRskXRQ,2978,-488,disagree,Obstacle
2019-04-17 13:28:45.277-07,2988,EcbSAdjcTK4heDn52P_zDg,5512,-462,disagree,Obstacle
2019-04-17 13:28:51.364-07,3512,4rjkXMHmydAqD2G4eqYNYg,12313,-454,disagree,Obstacle
2019-04-17 13:29:05.044-07,4225,u08ZI4PzLrXhOvCi3GHvWw,9209,-651,disagree,Obstacle
2019-04-17 16:18:38.301-07,5621,aF6Dchf6c-SCQCt9_gMv3w,8442,-667,agree,NoCurbRamp
2019-04-17 20:35:34.393-07,4796,PHX6r5P30IfYeUDCiu3EUw,6357,-949,agree,NoCurbRamp
2019-04-17 20:39:03.656-07,2001,bi7xPRN75FT4ew-C_b0ceg,1601,-206,agree,CurbRamp
2019-04-17 20:39:59.4-07,3850,8k3qbXd1dtjQHJUa_GUesg,9984,-304,agree,CurbRamp
2019-04-17 20:40:23.669-07,4833,Aezs1WPTBjG069qOwbzQ9g,7004,-726,unclear,NoCurbRamp
2019-04-17 20:40:29.295-07,4679,OOW5hLZ7pezdcQlgUrclGg,3952,-692,agree,NoCurbRamp
2019-04-17 20:41:57.892-07,2955,qKcwWu5u88_c2kbSmaX1XA,9758,-783,agree,SurfaceProblem
2019-04-17 20:47:51.238-07,5171,2LSmiWAg2bHjaQCn_0DdWg,1570,-143,unclear,Obstacle
2019-04-17 20:42:44.251-07,4446,qQ48eS_nzkq7g07Whpf70Q,11472,-611,disagree,SurfaceProblem
2019-04-17 20:46:46.624-07,5022,H0Nt5GMr9pWpxdTRetrifw,1107,-458,unclear,Obstacle
2019-04-18 09:37:02.27-07,5462,9UmWUcXyfOrjsKRXBuZISQ,2609,-751,unclear,CurbRamp
2019-04-18 09:37:40.902-07,4923,CZQCr7obCxQrF_ToLwImEg,4164,-399,disagree,CurbRamp
2019-04-18 09:38:04.604-07,4375,LcHHGFemEOr-NGieevZOUQ,2170,-575,agree,CurbRamp
2019-04-18 09:38:23.14-07,664,YS0gS3Qqp5NBFcTwQhizVA,923,-597,agree,CurbRamp
2019-04-18 09:38:49.651-07,97,prMAsZ283Q-GBpPv9OA2IQ,7370,-503,agree,NoCurbRamp
2019-04-18 12:14:37.341-07,3973,KWLx7hTbtK4xGM97xPSvxQ,8959,-688,agree,Obstacle
2019-04-18 15:23:42.058-07,4246,3wzVyUrl7I_a1AUIYDX8ww,5887,-439,agree,CurbRamp
2019-04-18 19:34:56.78-07,3512,4rjkXMHmydAqD2G4eqYNYg,12313,-454,disagree,Obstacle
2019-04-18 19:35:55.725-07,3817,_NrfFLKvv2skzMzGtSA8eg,5692,-762,agree,NoCurbRamp
2019-04-18 19:36:00.485-07,4382,viU6lI_l3nH_3M7iARE5Qg,2101,-480,agree,NoCurbRamp
2019-04-19 09:01:08.13-07,2818,hA9h5dorPzxe7TeKDbm9rw,7680,-699,disagree,CurbRamp
2019-04-19 09:02:33.778-07,2307,nNa7rni0Jsc072VR35NrMA,5141,-590,agree,SurfaceProblem
2019-04-19 09:12:44.496-07,1393,KORdK8IHxvYAZfm74oaJcw,9661,-186,unclear,NoCurbRamp
2019-04-19 09:02:45.922-07,4194,f-_4OarxICdV1OJL5e2fIg,6270,-675,agree,SurfaceProblem
2019-04-19 12:33:30.756-07,493,ENwChk0mv975oT08FxdQGQ,8440,-990,disagree,SurfaceProblem
2019-04-19 12:33:54.987-07,3957,Yok-INs7KcdX4MBf2oNtmQ,10664,-432,agree,NoCurbRamp
2019-04-19 12:34:00.091-07,5621,aF6Dchf6c-SCQCt9_gMv3w,8442,-667,agree,NoCurbRamp
2019-04-19 12:52:34.707-07,3460,JTPGEvXhCsZJIiiSV8zUNg,5305,-1397,disagree,Obstacle
2019-04-19 14:38:01.624-07,5698,O2r7Xb3nzDjyo2DmiFm2tw,5379,-281,disagree,Obstacle
2019-04-19 14:40:50.747-07,2897,rHc5fmrF8f1J1NXUuHCHng,12721,-868,agree,NoCurbRamp
2019-04-19 13:54:12.722-07,5530,r88FZPDm0KgQZXLGiisJiQ,4087,-1276,disagree,Obstacle
2019-04-19 13:55:28.498-07,4836,RYcn09dUNCou13oQINb1kw,4089,-631,disagree,CurbRamp
2019-04-19 14:29:30.534-07,2050,JgpD-kScuKWBOuXpipBnRg,7385,-525,agree,CurbRamp
2019-04-19 14:39:27.441-07,3079,-a2TKWAhCuAlyybiL6KBBg,9814,-352,agree,CurbRamp
2019-04-19 14:40:08.949-07,5703,4Gj-zmn5jiY2xkXZYsqz3Q,11759,-327,agree,SurfaceProblem
2019-04-19 14:41:15.636-07,4844,ZAThj5Joc7EFCWu1it04Aw,12321,-495,agree,NoCurbRamp
2019-04-19 14:42:31.765-07,2484,C53067ydrIIbtOGk9Vb7Zw,7065,-432,agree,Obstacle
2019-04-19 13:55:09.238-07,4264,rDUibBx6nLdAFnFnTZzNWg,8849,-627,disagree,Obstacle
2019-04-19 14:28:06.804-07,2991,MukIeCxB5Vp84Z7spLn71g,5770,-324,agree,NoCurbRamp
2019-04-19 14:38:24.585-07,4679,OOW5hLZ7pezdcQlgUrclGg,3952,-692,agree,NoCurbRamp
2019-04-19 14:39:10.955-07,5676,KxPcX3_Pq4N9mqu9KygGXg,11687,-700,agree,CurbRamp
2019-04-19 14:39:38.671-07,1424,fG8IfgmxxrrbToWxg1L50Q,1604,-253,agree,CurbRamp
2019-04-19 14:40:53.408-07,253,V67Nf7PIpKcBCiF0WyaVPQ,562,-517,agree,NoCurbRamp
2019-04-19 14:48:25.108-07,2991,MukIeCxB5Vp84Z7spLn71g,5770,-324,agree,NoCurbRamp
2019-04-19 14:48:26.955-07,4382,viU6lI_l3nH_3M7iARE5Qg,2101,-480,agree,NoCurbRamp
2019-04-19 14:48:32.588-07,1460,MFJhr0rKEw5plNZvipa9UA,930,-269,agree,NoCurbRamp
2019-04-19 14:48:49.964-07,3326,gym9tT_y6mwIGgRB0DBeIw,13074,-371,agree,NoCurbRamp
2019-04-19 17:13:26.548-07,3205,SaKr-bpdbnxS-MOqoU_d5w,750,-127,agree,Obstacle
2019-04-19 17:13:28.996-07,4328,9U_36QrlyBkO7msoyH3U2A,3535,-648,disagree,Obstacle
2019-04-19 22:53:30.413-07,119,HTZEaw8gPnRj6ltd83FYaQ,7906,-895,agree,CurbRamp
2019-04-19 22:53:35.227-07,3528,k1p--Nt62jpKjnnXOCUJ7Q,12005,-421,agree,CurbRamp
2019-04-19 22:53:52.406-07,2345,OOMnOikAYr4y04vsR-htYg,6078,-548,agree,Obstacle
2019-04-19 22:54:03.102-07,3512,4rjkXMHmydAqD2G4eqYNYg,12313,-454,disagree,Obstacle
2019-04-19 22:54:27.116-07,5711,JgdE_27A6WF_pOrDkg-OBg,9214,-554,agree,Obstacle
2019-04-19 22:55:32.917-07,926,cWkEELkuM3T425NJSEiYIw,8178,-446,agree,NoCurbRamp
2019-04-19 22:55:50.503-07,4423,ing2iqyL4sfjk7HxTgbUjA,1814,-573,agree,NoCurbRamp
2019-04-19 22:55:36.226-07,4784,ptrNt10ADQs8SFk3M3RZnQ,6538,-663,agree,NoCurbRamp
2019-04-20 00:17:04.584-07,438,Y8my1cju0ZJm790K50k4yQ,12721,-621,agree,NoCurbRamp
2019-04-20 00:22:50.216-07,5420,kl67yHpGPpt2iue6ADERKg,8644,-711,agree,NoCurbRamp
2019-04-20 01:44:42.716-07,1483,lnqOidrfYokO7MFMI2c3iA,9655,-963,agree,CurbRamp
2019-04-20 01:44:58.052-07,3077,7SGPxBF6zusuvKbKI5wESg,2360,-650,agree,CurbRamp
2019-04-20 01:45:16.82-07,2050,JgpD-kScuKWBOuXpipBnRg,7385,-525,agree,CurbRamp
2019-04-20 01:45:23.509-07,1446,DMyQsZNKbq0uYQlCFdqJuQ,6422,-500,disagree,CurbRamp
2019-04-20 01:46:10.447-07,2483,C53067ydrIIbtOGk9Vb7Zw,6856,-441,agree,NoCurbRamp
2019-04-20 01:46:25.028-07,2158,-BPVTwhyTejjLbIJiUVYIQ,5634,-918,agree,NoCurbRamp
2019-04-20 01:46:50.676-07,801,C_VI7Urkz6UMbfog3Eo5vA,8858,-625,agree,CurbRamp
2019-04-20 01:47:25.236-07,119,HTZEaw8gPnRj6ltd83FYaQ,7906,-895,agree,CurbRamp
2019-04-20 01:49:50.757-07,5443,VZm9T73JD32gp2JC3WaLQQ,4074,-219,agree,Obstacle
2019-04-20 01:51:21.852-07,4679,OOW5hLZ7pezdcQlgUrclGg,3952,-692,agree,NoCurbRamp
2019-04-20 01:51:29.991-07,4591,-nyS-Gnn0QTTQmYvn9vtzQ,8333,-465,agree,NoCurbRamp
2019-04-20 05:58:30.538-07,2533,5e3Kuxn3vgakasEGFtOzqQ,13114,-308,agree,Obstacle
2019-04-20 05:58:48.653-07,634,BEa5noICZ6L9qUHmvRSpdA,3495,-855,agree,Obstacle
2019-04-20 18:16:57.982-07,5525,baVMKAMNB9Znttcqm6zQbw,9794,-563,agree,Obstacle
2019-04-21 16:18:54.245-07,3817,_NrfFLKvv2skzMzGtSA8eg,5692,-762,agree,NoCurbRamp
2019-04-21 16:20:09.5-07,2988,EcbSAdjcTK4heDn52P_zDg,5512,-462,agree,Obstacle
2019-04-21 16:22:24.038-07,4460,qNr-KPUcL3dV5_iIxk3yQg,10979,-927,disagree,SurfaceProblem
2019-04-21 16:24:58.187-07,3970,3R87r96ML_uFOu7IC3Y6Vg,12252,-794,agree,CurbRamp
2019-04-21 16:27:32.794-07,4222,J6UT0Vo2y-0RDpBUCguDzA,5490,-596,agree,CurbRamp
2019-04-21 16:27:46.874-07,2489,C53067ydrIIbtOGk9Vb7Zw,12852,-448,agree,CurbRamp
2019-04-21 17:02:32.739-07,3352,1CFSyybZ8z6-j0nesmhcqg,11041,-568,agree,NoCurbRamp
2019-04-21 17:02:48.445-07,4843,ZAThj5Joc7EFCWu1it04Aw,7320,-1044,agree,NoCurbRamp
2019-04-21 17:05:08.913-07,6184,rvL6qHHRcaeDQaWvvQE4iw,1664,-747,agree,SurfaceProblem
2019-04-21 17:05:17.204-07,3930,3Pl_Jvw3TdJPq0Px2y146A,8654,-855,disagree,SurfaceProblem
2019-04-21 17:07:22.271-07,6133,Cq0s4bJGjDtM7YhtItOd-g,11632,-397,agree,SurfaceProblem
2019-04-22 00:06:45.215-07,6145,Rnb4CAaUpQn_QD1h4L2Ctw,8459,-411,agree,NoCurbRamp
2019-04-22 00:07:03.992-07,3236,Z_UozoLgqo8Y5EIZ9Gz7cg,13272,-616,agree,NoCurbRamp
2019-04-22 00:09:14.528-07,4603,39yReHSaF289Ta4fOJpxqQ,5553,-371,disagree,SurfaceProblem
2019-04-22 00:31:26.988-07,996,3XcbtAN9IDyoKfRkYR9M1g,10807,-1247,agree,NoCurbRamp
2019-04-22 00:31:45.592-07,4199,7UIE4y4L9-wC2z1B8FEi4w,4168,-340,agree,NoCurbRamp
2019-04-22 00:09:31.823-07,4263,-gijIEBC27iEAegR1tkyKg,11336,-1281,disagree,SurfaceProblem
2019-04-22 00:31:49.906-07,3352,1CFSyybZ8z6-j0nesmhcqg,11041,-568,agree,NoCurbRamp
2019-04-22 00:34:50.729-07,4222,J6UT0Vo2y-0RDpBUCguDzA,5490,-596,agree,CurbRamp
2019-04-22 00:10:23.839-07,3466,JTPGEvXhCsZJIiiSV8zUNg,5229,-695,unclear,Obstacle
2019-04-22 00:10:29.007-07,1656,3MUWcxZ-YrPeURtrfYbf5w,1698,-483,disagree,Obstacle
2019-04-22 00:31:40.168-07,3807,BOvhSZypNJuzZXytc5YiUQ,2071,-437,agree,NoCurbRamp
2019-04-22 00:34:55.337-07,3472,LIaF_YuJReIDZT6MC9yCkA,2978,-373,agree,CurbRamp
2019-04-22 00:32:00.961-07,2460,0-u8pBalbAgCOz4T4-JGlg,12775,-870,agree,NoCurbRamp
2019-04-22 00:31:52.608-07,3326,gym9tT_y6mwIGgRB0DBeIw,13074,-371,agree,NoCurbRamp
2019-04-22 00:34:53.489-07,328,Ii4_QF95UYk2cAHEXdn1EA,2679,-325,agree,CurbRamp
2019-04-22 06:24:10.274-07,6317,TutzfL5QJrnhDbch5XWmnQ,4091,-373,agree,Obstacle
2019-04-22 06:24:13.975-07,6326,1Rxmc3BVR0w0rVMyeVbYKw,10767,-611,agree,Obstacle
2019-04-22 06:24:22.722-07,4921,vCnmtKxeWjsnrFUrpggxOQ,5180,-447,disagree,Obstacle
2019-04-22 06:24:29.486-07,4327,9U_36QrlyBkO7msoyH3U2A,4742,-502,disagree,Obstacle
2019-04-22 06:25:07.985-07,6282,54DIrSlG1OzHPtOVgNgQww,3443,-435,agree,SurfaceProblem
2019-04-22 06:25:12.612-07,4739,SjfO0IzFeryo4BtzTQq2Iw,5822,-555,disagree,SurfaceProblem
2019-04-22 06:25:28.426-07,5911,-fTBqF8LqORpqEoM27lK4Q,9005,-358,agree,SurfaceProblem
2019-04-22 06:25:36.774-07,2599,CI1mat49gN6wnk4-Rl1qHQ,1150,-361,disagree,SurfaceProblem
2019-04-22 06:25:56.279-07,4680,Z77IZcLuOgthuvbuUQSHhw,3243,-1117,unclear,SurfaceProblem
2019-04-22 06:26:19.221-07,4591,-nyS-Gnn0QTTQmYvn9vtzQ,8333,-465,disagree,NoCurbRamp
2019-04-22 11:47:07.524-07,5420,kl67yHpGPpt2iue6ADERKg,8644,-711,disagree,NoCurbRamp
2019-04-22 11:47:12.806-07,6189,qsfC_369GflaoLpmjRUUhw,1428,-471,disagree,NoCurbRamp
2019-04-22 12:30:34.976-07,4246,3wzVyUrl7I_a1AUIYDX8ww,5887,-439,agree,CurbRamp
2019-04-22 12:31:32.866-07,893,vBRjYSo2WAiZh0hTbiK3wQ,7608,-390,agree,NoCurbRamp
2019-04-22 12:31:43.951-07,4404,aP5ZY6IHE3lziMBQQutnVg,9585,-348,agree,NoCurbRamp
2019-04-22 15:16:10.66-07,1962,E5oNpMfBKFN2K1EKt0239A,9257,-645,disagree,Obstacle
2019-04-22 15:16:16.292-07,5291,FyC9J3IlR4IecwPwowi44w,12663,-450,unclear,Obstacle
2019-04-22 15:23:54.219-07,6303,KCvDx5JMymtRvawtkj8_Wg,4867,-1556,agree,NoCurbRamp
2019-04-22 16:13:27.258-07,6282,54DIrSlG1OzHPtOVgNgQww,3443,-435,disagree,SurfaceProblem
2019-04-22 15:20:31.523-07,6155,VWa0zg4Hiyt3wpTnm9zJOA,5529,-474,unclear,NoCurbRamp
